Run,ReleaseDate,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Model,Sample,Submission,BioSample,Experiment,BioProject,spots,bases,avgLength,size_MB,Prediction,Confidence_Level,Note
ERR15139656,2025-06-27 23:20:11,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603959,ERA33491841,SAMEA118337918,ERX14544891,PRJEB89727,3269339.0,33556350504.0,10263.0,8186.0,,-,RUN_FAIL
ERR15139741,2025-06-28 01:35:36,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604044,ERA33491841,SAMEA118338003,ERX14544976,PRJEB89727,3669615.0,50602318901.0,13789.0,12286.0,,-,RUN_FAIL
ERR15142634,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603164,ERA33514769,SAMEA118337123,ERX14547929,PRJEB89727,5980961.0,59138700729.0,9887.0,14435.0,,-,RUN_FAIL
ERR15142637,2025-06-28 01:43:59,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603167,ERA33514769,SAMEA118337126,ERX14547932,PRJEB89727,10101921.0,86044758234.0,8517.0,21066.0,,-,RUN_FAIL
ERR15140176,2025-06-28 01:43:54,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603414,ERA33511489,SAMEA118337373,ERX14545411,PRJEB89727,4087809.0,53850173937.0,13173.0,13083.0,,-,RUN_FAIL
ERR15139612,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603915,ERA33491841,SAMEA118337874,ERX14544847,PRJEB89727,2680135.0,43699819533.0,16305.0,10588.0,,-,RUN_FAIL
ERR15139677,2025-06-28 01:35:36,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603980,ERA33491841,SAMEA118337939,ERX14544912,PRJEB89727,2536139.0,48064074016.0,18951.0,11626.0,,-,RUN_FAIL
ERR15142659,2025-06-28 01:35:55,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603189,ERA33514769,SAMEA118337148,ERX14547954,PRJEB89727,8755906.0,80346853329.0,9176.0,19640.0,,-,RUN_FAIL
ERR15140131,2025-06-28 01:43:53,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603369,ERA33511489,SAMEA118337328,ERX14545366,PRJEB89727,2360857.0,55350088894.0,23444.0,13363.0,,-,RUN_FAIL
ERR15142876,2025-06-28 01:35:57,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603592,ERA33514769,SAMEA118337551,ERX14548171,PRJEB89727,4199599.0,62799294432.0,14953.0,15231.0,,-,RUN_FAIL
ERR15139640,2025-06-28 01:43:51,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603943,ERA33491841,SAMEA118337902,ERX14544875,PRJEB89727,2772387.0,29918592411.0,10791.0,7292.0,,-,RUN_FAIL
ERR15139688,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603991,ERA33491841,SAMEA118337950,ERX14544923,PRJEB89727,10622685.0,58968671283.0,5551.0,14604.0,,-,RUN_FAIL
ERR15142653,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603183,ERA33514769,SAMEA118337142,ERX14547948,PRJEB89727,3670534.0,55857461646.0,15217.0,13544.0,,-,RUN_FAIL
ERR15140279,2025-06-28 01:43:54,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603675,ERA33511489,SAMEA118337634,ERX14545514,PRJEB89727,9006679.0,57626070899.0,6398.0,14210.0,,-,RUN_FAIL
ERR15140337,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603733,ERA33511489,SAMEA118337692,ERX14545572,PRJEB89727,5054751.0,75206781513.0,14878.0,18241.0,,-,RUN_FAIL
ERR15139574,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603877,ERA33491841,SAMEA118337836,ERX14544809,PRJEB89727,6194705.0,76228261073.0,12305.0,18537.0,,-,RUN_FAIL
ERR15139776,2025-06-27 23:06:31,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604080,ERA33491841,SAMEA118338039,ERX14545011,PRJEB89727,2664459.0,32084757339.0,12041.0,7806.0,,-,RUN_FAIL
ERR15142815,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603531,ERA33514769,SAMEA118337490,ERX14548110,PRJEB89727,8743983.0,126299799533.0,14444.0,30644.0,,-,RUN_FAIL
ERR15142828,2025-06-28 01:35:56,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603544,ERA33514769,SAMEA118337503,ERX14548123,PRJEB89727,13813812.0,116411950800.0,8427.0,28507.0,,-,RUN_FAIL
ERR15140359,2025-06-27 23:06:36,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603755,ERA33511489,SAMEA118337714,ERX14545594,PRJEB89727,3826230.0,47554085286.0,12428.0,11563.0,,-,RUN_FAIL
ERR15139595,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603898,ERA33491841,SAMEA118337857,ERX14544830,PRJEB89727,9276019.0,61774060354.0,6659.0,15215.0,,-,RUN_FAIL
ERR15139801,2025-06-28 01:35:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604105,ERA33491841,SAMEA118338064,ERX14545036,PRJEB89727,2509580.0,31297315257.0,12471.0,7610.0,,-,RUN_FAIL
ERR15142664,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603194,ERA33514769,SAMEA118337153,ERX14547959,PRJEB89727,8972297.0,72203400524.0,8047.0,17700.0,,-,RUN_FAIL
ERR15142694,2025-06-28 01:35:55,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603224,ERA33514769,SAMEA118337183,ERX14547989,PRJEB89727,4217200.0,88407508546.0,20963.0,21363.0,,-,RUN_FAIL
ERR15140013,2025-06-28 01:43:53,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603251,ERA33511489,SAMEA118337210,ERX14545248,PRJEB89727,3830113.0,81936484439.0,21392.0,19796.0,,-,RUN_FAIL
ERR15142759,2025-06-28 01:35:56,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603475,ERA33514769,SAMEA118337434,ERX14548054,PRJEB89727,4209049.0,44774630070.0,10637.0,10915.0,,-,RUN_FAIL
ERR15140207,2025-06-27 23:06:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603603,ERA33511489,SAMEA118337562,ERX14545442,PRJEB89727,2995465.0,39935065473.0,13331.0,9701.0,,-,RUN_FAIL
ERR15140186,2025-06-28 01:35:40,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603424,ERA33511489,SAMEA118337383,ERX14545421,PRJEB89727,4530959.0,56092787399.0,12379.0,13640.0,,-,RUN_FAIL
ERR15140420,2025-06-28 01:35:42,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603816,ERA33511489,SAMEA118337775,ERX14545655,PRJEB89727,6806901.0,48658975559.0,7148.0,11963.0,,-,RUN_FAIL
ERR15139646,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603949,ERA33491841,SAMEA118337908,ERX14544881,PRJEB89727,3902970.0,34064502616.0,8727.0,8336.0,,-,RUN_FAIL
ERR15139658,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603961,ERA33491841,SAMEA118337920,ERX14544893,PRJEB89727,3028745.0,38404181177.0,12679.0,9336.0,,-,RUN_FAIL
ERR15139799,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604103,ERA33491841,SAMEA118338062,ERX14545034,PRJEB89727,2191686.0,34747590762.0,15854.0,8422.0,,-,RUN_FAIL
ERR15142699,2025-06-28 01:35:55,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603229,ERA33514769,SAMEA118337188,ERX14547994,PRJEB89727,8657132.0,94397553989.0,10904.0,23000.0,,-,RUN_FAIL
ERR15140020,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603258,ERA33511489,SAMEA118337217,ERX14545255,PRJEB89727,3597314.0,53029162775.0,14741.0,12863.0,,-,RUN_FAIL
ERR15140172,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603410,ERA33511489,SAMEA118337369,ERX14545407,PRJEB89727,2929914.0,36915077128.0,12599.0,8975.0,,-,RUN_FAIL
ERR15142801,2025-06-28 01:35:56,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603517,ERA33514769,SAMEA118337476,ERX14548096,PRJEB89727,4209258.0,62311323752.0,14803.0,15114.0,,-,RUN_FAIL
ERR15139694,2025-06-27 22:51:19,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603997,ERA33491841,SAMEA118337956,ERX14544929,PRJEB89727,1845462.0,30477562385.0,16514.0,7384.0,,-,RUN_FAIL
ERR15140016,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603254,ERA33511489,SAMEA118337213,ERX14545251,PRJEB89727,5259289.0,63066940914.0,11991.0,15343.0,,-,RUN_FAIL
ERR15140103,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603341,ERA33511489,SAMEA118337300,ERX14545338,PRJEB89727,6436216.0,43290821937.0,6726.0,10660.0,,-,RUN_FAIL
ERR15140267,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603663,ERA33511489,SAMEA118337622,ERX14545502,PRJEB89727,5724947.0,27948987607.0,4881.0,6954.0,,-,RUN_FAIL
ERR15140276,2025-06-28 01:43:54,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603672,ERA33511489,SAMEA118337631,ERX14545511,PRJEB89727,2470452.0,30839438251.0,12483.0,7499.0,,-,RUN_FAIL
ERR15140325,2025-06-28 01:35:41,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603721,ERA33511489,SAMEA118337680,ERX14545560,PRJEB89727,3602181.0,47884010674.0,13293.0,11632.0,,-,RUN_FAIL
ERR15142663,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603193,ERA33514769,SAMEA118337152,ERX14547958,PRJEB89727,5970194.0,106858403809.0,17898.0,25862.0,,-,RUN_FAIL
ERR15140087,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603325,ERA33511489,SAMEA118337284,ERX14545322,PRJEB89727,4971800.0,74178277593.0,14919.0,17991.0,,-,RUN_FAIL
ERR15140355,2025-06-27 23:20:14,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603751,ERA33511489,SAMEA118337710,ERX14545590,PRJEB89727,15193486.0,83585141567.0,5501.0,20707.0,,-,RUN_FAIL
ERR15140392,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603788,ERA33511489,SAMEA118337747,ERX14545627,PRJEB89727,2029562.0,28351669145.0,13969.0,6883.0,,-,RUN_FAIL
ERR15139833,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604137,ERA33491841,SAMEA118338096,ERX14545068,PRJEB89727,1367763.0,27667065925.0,20227.0,6688.0,,-,RUN_FAIL
ERR15140048,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603286,ERA33511489,SAMEA118337245,ERX14545283,PRJEB89727,4423237.0,62167724152.0,14054.0,15089.0,,-,RUN_FAIL
ERR15140071,2025-06-28 01:35:39,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603309,ERA33511489,SAMEA118337268,ERX14545306,PRJEB89727,3744690.0,68984103860.0,18421.0,16691.0,,-,RUN_FAIL
ERR15140277,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603673,ERA33511489,SAMEA118337632,ERX14545512,PRJEB89727,12634788.0,116848006868.0,9248.0,28558.0,,-,RUN_FAIL
ERR15140408,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603804,ERA33511489,SAMEA118337763,ERX14545643,PRJEB89727,12937268.0,158517601842.0,12252.0,38550.0,,-,RUN_FAIL
ERR15139774,2025-06-28 01:35:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604078,ERA33491841,SAMEA118338037,ERX14545009,PRJEB89727,2602801.0,27582398908.0,10597.0,6725.0,,-,RUN_FAIL
ERR15142632,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603162,ERA33514769,SAMEA118337121,ERX14547927,PRJEB89727,27476235.0,189586858005.0,6900.0,46677.0,,-,RUN_FAIL
ERR15140106,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603344,ERA33511489,SAMEA118337303,ERX14545341,PRJEB89727,10381140.0,84729754882.0,8161.0,20764.0,,-,RUN_FAIL
ERR15142752,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603468,ERA33514769,SAMEA118337427,ERX14548047,PRJEB89727,13556901.0,119960728212.0,8848.0,29345.0,,-,RUN_FAIL
ERR15142870,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603586,ERA33514769,SAMEA118337545,ERX14548165,PRJEB89727,4978914.0,83081789714.0,16686.0,20123.0,,-,RUN_FAIL
ERR15140213,2025-06-28 01:35:40,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603609,ERA33511489,SAMEA118337568,ERX14545448,PRJEB89727,2615742.0,33443598844.0,12785.0,8129.0,,-,RUN_FAIL
ERR15140077,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603315,ERA33511489,SAMEA118337274,ERX14545312,PRJEB89727,5787537.0,48581087518.0,8394.0,11898.0,,-,RUN_FAIL
ERR15142862,2025-06-27 23:20:21,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603578,ERA33514769,SAMEA118337537,ERX14548157,PRJEB89727,3331217.0,42017953227.0,12613.0,10215.0,,-,RUN_FAIL
ERR15140250,2025-06-27 23:06:35,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603646,ERA33511489,SAMEA118337605,ERX14545485,PRJEB89727,4829085.0,58316901030.0,12076.0,14186.0,,-,RUN_FAIL
ERR15140282,2025-06-27 23:06:35,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603678,ERA33511489,SAMEA118337637,ERX14545517,PRJEB89727,3039315.0,42761691620.0,14069.0,10380.0,,-,RUN_FAIL
ERR15140308,2025-06-28 01:35:41,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603704,ERA33511489,SAMEA118337663,ERX14545543,PRJEB89727,3868814.0,27416630563.0,7086.0,6743.0,,-,RUN_FAIL
ERR15142685,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603215,ERA33514769,SAMEA118337174,ERX14547980,PRJEB89727,3317109.0,66922823763.0,20175.0,16177.0,,-,RUN_FAIL
ERR15142873,2025-06-27 23:06:50,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603589,ERA33514769,SAMEA118337548,ERX14548168,PRJEB89727,6203132.0,64718505979.0,10433.0,15782.0,,-,RUN_FAIL
ERR15140234,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603630,ERA33511489,SAMEA118337589,ERX14545469,PRJEB89727,10388805.0,116722821441.0,11235.0,28426.0,,-,RUN_FAIL
ERR15140316,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603712,ERA33511489,SAMEA118337671,ERX14545551,PRJEB89727,3674873.0,31190753726.0,8487.0,7638.0,,-,RUN_FAIL
ERR15139720,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604023,ERA33491841,SAMEA118337982,ERX14544955,PRJEB89727,14600858.0,75765774335.0,5189.0,18807.0,,-,RUN_FAIL
ERR15142589,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603119,ERA33514769,SAMEA118337078,ERX14547884,PRJEB89727,10112631.0,78824430662.0,7794.0,19337.0,,-,RUN_FAIL
ERR15140025,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603263,ERA33511489,SAMEA118337222,ERX14545260,PRJEB89727,4576378.0,38834540820.0,8485.0,9509.0,,-,RUN_FAIL
ERR15140397,2025-06-27 23:06:36,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603793,ERA33511489,SAMEA118337752,ERX14545632,PRJEB89727,7545622.0,83508497910.0,11067.0,20342.0,,-,RUN_FAIL
ERR15139518,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603821,ERA33491841,SAMEA118337780,ERX14544753,PRJEB89727,2590992.0,32505852751.0,12545.0,7903.0,,-,RUN_FAIL
ERR15139597,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603900,ERA33491841,SAMEA118337859,ERX14544832,PRJEB89727,4113184.0,39181369414.0,9525.0,9571.0,,-,RUN_FAIL
ERR15142594,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603124,ERA33514769,SAMEA118337083,ERX14547889,PRJEB89727,2120255.0,34750716450.0,16389.0,8419.0,,-,RUN_FAIL
ERR15142648,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603178,ERA33514769,SAMEA118337137,ERX14547943,PRJEB89727,2380615.0,60656625154.0,25479.0,14634.0,,-,RUN_FAIL
ERR15140076,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603314,ERA33511489,SAMEA118337273,ERX14545311,PRJEB89727,7023271.0,32105826434.0,4571.0,8007.0,,-,RUN_FAIL
ERR15139557,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603860,ERA33491841,SAMEA118337819,ERX14544792,PRJEB89727,4537403.0,41507290896.0,9147.0,10147.0,,-,RUN_FAIL
ERR15139627,2025-06-27 23:20:11,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603930,ERA33491841,SAMEA118337889,ERX14544862,PRJEB89727,1343432.0,28814123464.0,21448.0,6962.0,,-,RUN_FAIL
ERR15142600,2025-06-27 23:20:19,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603130,ERA33514769,SAMEA118337089,ERX14547895,PRJEB89727,3529320.0,63214683763.0,17911.0,15299.0,,-,RUN_FAIL
ERR15142750,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603466,ERA33514769,SAMEA118337425,ERX14548045,PRJEB89727,6015122.0,49644399347.0,8253.0,12163.0,,-,RUN_FAIL
ERR15139602,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603905,ERA33491841,SAMEA118337864,ERX14544837,PRJEB89727,4817699.0,32137923292.0,6670.0,7916.0,,-,RUN_FAIL
ERR15139659,2025-06-28 01:43:51,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603962,ERA33491841,SAMEA118337921,ERX14544894,PRJEB89727,8256138.0,49193320568.0,5958.0,12156.0,,-,RUN_FAIL
ERR15139711,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604014,ERA33491841,SAMEA118337973,ERX14544946,PRJEB89727,5446899.0,51324191993.0,9422.0,12540.0,,-,RUN_FAIL
ERR15140303,2025-06-27 23:06:35,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603699,ERA33511489,SAMEA118337658,ERX14545538,PRJEB89727,2605126.0,35700603148.0,13703.0,8669.0,,-,RUN_FAIL
ERR15140416,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603812,ERA33511489,SAMEA118337771,ERX14545651,PRJEB89727,3196975.0,40721865999.0,12737.0,9898.0,,-,RUN_FAIL
ERR15139609,2025-06-27 23:20:11,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603912,ERA33491841,SAMEA118337871,ERX14544844,PRJEB89727,3298437.0,55976280504.0,16970.0,13556.0,,-,RUN_FAIL
ERR15139731,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604034,ERA33491841,SAMEA118337993,ERX14544966,PRJEB89727,2640803.0,16342084951.0,6188.0,4035.0,,-,RUN_FAIL
ERR15139810,2025-06-27 23:06:31,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604114,ERA33491841,SAMEA118338073,ERX14545045,PRJEB89727,3678455.0,76912579123.0,20908.0,18586.0,,-,RUN_FAIL
ERR15140012,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603250,ERA33511489,SAMEA118337209,ERX14545247,PRJEB89727,4820636.0,90856719752.0,18847.0,21977.0,,-,RUN_FAIL
ERR15142765,2025-06-28 01:35:56,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603481,ERA33514769,SAMEA118337440,ERX14548060,PRJEB89727,8243364.0,61134667946.0,7416.0,15016.0,,-,RUN_FAIL
ERR15140411,2025-06-27 23:06:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603807,ERA33511489,SAMEA118337766,ERX14545646,PRJEB89727,4379954.0,45078262359.0,10291.0,10995.0,,-,RUN_FAIL
ERR15139611,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603914,ERA33491841,SAMEA118337873,ERX14544846,PRJEB89727,2906236.0,42568621313.0,14647.0,10327.0,,-,RUN_FAIL
ERR15139621,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603924,ERA33491841,SAMEA118337883,ERX14544856,PRJEB89727,7623173.0,68000707641.0,8920.0,16632.0,,-,RUN_FAIL
ERR15140273,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603669,ERA33511489,SAMEA118337628,ERX14545508,PRJEB89727,3817076.0,49116382196.0,12867.0,11937.0,,-,RUN_FAIL
ERR15140324,2025-06-28 01:35:41,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603720,ERA33511489,SAMEA118337679,ERX14545559,PRJEB89727,4922535.0,34182757836.0,6944.0,8411.0,,-,RUN_FAIL
ERR15140370,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603766,ERA33511489,SAMEA118337725,ERX14545605,PRJEB89727,5009899.0,62281697849.0,12431.0,15144.0,,-,RUN_FAIL
ERR15139548,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603851,ERA33491841,SAMEA118337810,ERX14544783,PRJEB89727,7273811.0,58763239592.0,8078.0,14404.0,,-,RUN_FAIL
ERR15139594,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603897,ERA33491841,SAMEA118337856,ERX14544829,PRJEB89727,7014172.0,61692354978.0,8795.0,15094.0,,-,RUN_FAIL
ERR15140043,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603281,ERA33511489,SAMEA118337240,ERX14545278,PRJEB89727,8441539.0,65019707179.0,7702.0,15955.0,,-,RUN_FAIL
ERR15140146,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603384,ERA33511489,SAMEA118337343,ERX14545381,PRJEB89727,3656062.0,67474242679.0,18455.0,16325.0,,-,RUN_FAIL
ERR15140402,2025-06-27 23:06:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603798,ERA33511489,SAMEA118337757,ERX14545637,PRJEB89727,3499104.0,47354667203.0,13533.0,11500.0,,-,RUN_FAIL
ERR15139709,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604012,ERA33491841,SAMEA118337971,ERX14544944,PRJEB89727,1671919.0,12741194852.0,7620.0,3128.0,,-,RUN_FAIL
ERR15139760,2025-06-28 01:35:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604063,ERA33491841,SAMEA118338022,ERX14544995,PRJEB89727,8955394.0,61539504435.0,6871.0,15145.0,,-,RUN_FAIL
ERR15142715,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603245,ERA33514769,SAMEA118337204,ERX14548010,PRJEB89727,6094055.0,65323874457.0,10719.0,15921.0,,-,RUN_FAIL
ERR15142833,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603549,ERA33514769,SAMEA118337508,ERX14548128,PRJEB89727,6039767.0,44017777932.0,7287.0,10817.0,,-,RUN_FAIL
ERR15140375,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603771,ERA33511489,SAMEA118337730,ERX14545610,PRJEB89727,9343255.0,75484489671.0,8079.0,18502.0,,-,RUN_FAIL
ERR15139596,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603899,ERA33491841,SAMEA118337858,ERX14544831,PRJEB89727,4285117.0,48121617764.0,11229.0,11720.0,,-,RUN_FAIL
ERR15139761,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604064,ERA33491841,SAMEA118338023,ERX14544996,PRJEB89727,6182131.0,35312372782.0,5712.0,8738.0,,-,RUN_FAIL
ERR15142691,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603221,ERA33514769,SAMEA118337180,ERX14547986,PRJEB89727,8521289.0,65900245205.0,7733.0,16170.0,,-,RUN_FAIL
ERR15140210,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603606,ERA33511489,SAMEA118337565,ERX14545445,PRJEB89727,6722568.0,98961506693.0,14720.0,24005.0,,-,RUN_FAIL
ERR15140226,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603622,ERA33511489,SAMEA118337581,ERX14545461,PRJEB89727,7232672.0,94978921671.0,13131.0,23075.0,,-,RUN_FAIL
ERR15140418,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603814,ERA33511489,SAMEA118337773,ERX14545653,PRJEB89727,9176806.0,64160830608.0,6991.0,15783.0,,-,RUN_FAIL
ERR15139766,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604069,ERA33491841,SAMEA118338028,ERX14545001,PRJEB89727,2539039.0,42565917094.0,16764.0,10310.0,,-,RUN_FAIL
ERR15140195,2025-06-28 01:35:40,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603433,ERA33511489,SAMEA118337392,ERX14545430,PRJEB89727,8118826.0,76844418770.0,9464.0,18772.0,,-,RUN_FAIL
ERR15142875,2025-06-27 23:06:50,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603591,ERA33514769,SAMEA118337550,ERX14548170,PRJEB89727,2805897.0,39663412425.0,14135.0,9627.0,,-,RUN_FAIL
